% Model:              COLINA_thin_increase_rad.mph
% Version:            COMSOL 6.3.0.420
% Date:               Nov 15 2025, 01:03
% Dimension:          2
% Nodes:              12457980
% Expressions:        2
% Description:        Streamline
% r                       z                        Streamline               Electric field norm
0.0011147187826026758     -0.14029207511717665     0                        15860.973665578083
0.0011123236822403303     -0.1399116283906959      0                        15928.672293597463
0.0011122493287712178     -0.13989982548557953     0                        15930.801652207136
0.0011091131424798564     -0.13940242662985497     0                        16021.8424569974
0.0011085270133170792     -0.13930954910032373     0                        16038.842186104885
0.0011052999828687112     -0.13879865375119074     0                        16132.329786218465
0.0011034925659723321     -0.13851284265232838     0                        16184.629721531106
0.0011033935413922796     -0.13849718807821204     0                        16187.536287549628
0.0011001985410817178     -0.13799245450418487     0                        16282.542788866678
0.0010969794173912642     -0.13748475864095144     0                        16378.106884806573
0.0010946101271750671     -0.1371116267845076      0                        16448.34186426096
0.0010944725062184747     -0.1370899622302207      0                        16452.480013017772
0.0010912141044236818     -0.13657732167874811     0                        16551.80676888518
0.0010879309450996697     -0.13606158621318581     0                        16651.733180019553
0.0010854242960357415     -0.1356683600903963      0                        16727.922772795475
0.0010853719255425204     -0.1356601487190962      0                        16729.536695610022
0.0010822256059340916     -0.13516712504787787     0                        16827.83998400272
0.0010790565175320926     -0.13467120435944632     0                        16926.720904428712
0.0010766552553523616     -0.13429587919228222     0                        17001.55645539267
0.0010765878549723934     -0.13428534971720935     0                        17003.65575355728
0.001073295727918184      -0.13377138431055505     0                        17109.08792213871
0.0010699793534209533     -0.13325429677012104     0                        17215.16074681885
0.0010675720619905931     -0.1328793629671643      0                        17292.072853617767
0.0010673831978070035     -0.1328499705749908      0                        17298.199755777732
0.0010641070341303501     -0.13234050958558097     0                        17405.782757665416
0.0010608075228000502     -0.13182788024899783     0                        17514.03483031626
0.001058772805777005      -0.131511983707381       0                        17580.74279158423
0.0010582179543205048     -0.13142593904643896     0                        17599.212803052204
0.00105530784487789       -0.1309751539996215      0                        17697.10002181028
0.0010523800453233862     -0.13052186157201826     0                        17795.531719041763
0.0010502709242312218     -0.1301954626511838      0                        17866.40870521398
0.0010501356974150675     -0.13017454395241004     0                        17871.004846359974
0.0010493462982613675     -0.13005249308193484     0                        17898.369981921114
0.001045131182223501      -0.1294018383696754      0                        18043.89833362426
0.001040870703598235      -0.12874589456733404     0                        18190.60966391277
0.0010403574004165916     -0.12866698045500544     0                        18208.25994770885
0.0010389216659121173     -0.12844583397388074     0                        18258.53011927474
0.0010359751386530922     -0.12799138282180977     0                        18363.73922418512
0.0010330072647336689     -0.1275343122996341      0                        18469.554734877718
0.0010321441557177996     -0.12740151335040692     0                        18500.298762312734
0.001030667886408882      -0.12717455918584133     0                        18552.71800379641
0.0010303332591903621     -0.1271231725079632      0                        18564.822232945735
0.0010276418837521085     -0.12671029306563109     0                        18663.177481791037
0.0010242794455832369     -0.12619507052161175     0                        18785.728774225016
0.0010221111289402324     -0.12586318018064663     0                        18864.672505619626
0.0010214173579539002     -0.12575692730059787     0                        18890.317262470955
0.0010181072992312694     -0.12525018042765632     0                        19014.388985143873
0.0010147663042291127     -0.12474010572516474     0                        19139.275493272668
0.0010135480975666385     -0.12455446577247528     0                        19184.72751325229
0.0010121738023039714     -0.12434472717559542     0                        19236.88986916114
0.001008915285963044      -0.12384718946644044     0                        19362.393347107485
0.0010056257028921523     -0.12334640586482272     0                        19488.7156000978
0.001004486748600567      -0.12317336335740783     0                        19532.365431050213
0.0010030481329734932     -0.12295443431188405     0                        19588.496197800465
9.996981467807514E-4      -0.12244438307545434     0                        19721.084107957486
9.963143863057074E-4      -0.1219308797665346      0                        19854.569386881354
9.954450707118114E-4      -0.12179922562797987     0                        19888.79290454415
9.937050440257868E-4      -0.12153512479528067     0                        19958.628671301467
9.903493133852398E-4      -0.1210256126370361      0                        20094.931151953417
9.870263356332397E-4      -0.12052330727366346     0                        20229.305710912613
9.843614823481256E-4      -0.12011980816033926     0                        20339.325021277007
9.81062875057868E-4       -0.11961957996093138     0                        20477.66835780838
9.77726555988607E-4       -0.11911594857245794     0                        20616.95288537167
9.768604131676648E-4      -0.11898557308486213     0                        20653.009590530084
9.751171663807334E-4      -0.11872259410964857     0                        20726.990951035783
9.718546665187383E-4      -0.1182299329400596      0                        20867.578892886933
9.685584253015221E-4      -0.11773393016267955     0                        21009.12041303713
9.67668835672299E-4       -0.11760036500004437     0                        21047.235151969806
9.659563807296043E-4      -0.1173426792745082      0                        21122.06825952004
9.623552490585698E-4      -0.11680060940987327     0                        21281.41682457356
9.588908202524186E-4      -0.11628148891765384     0                        21434.019127062627
9.561025014422406E-4      -0.11586279202105218     0                        21559.552520718116
9.524907932698101E-4      -0.11531990722765773     0                        21724.59350576646
9.491855168296244E-4      -0.11482617094823941     0                        21874.69299006657
9.462233515592956E-4      -0.11438285261253894     0                        22011.93152368314
9.427155565331944E-4      -0.11385704848065202     0                        22177.43725909746
9.393436999893401E-4      -0.11335476754489265     0                        22335.53868165336
9.365235134985918E-4      -0.11293406738941497     0                        22470.05531398349
9.335069517585424E-4      -0.11248301090935531     0                        22616.96663596687
9.304581645648595E-4      -0.11202900453625617     0                        22764.838758042133
9.296387842504311E-4      -0.11190730123033807     0                        22804.478127854625
9.279024752899485E-4      -0.11164880950347407     0                        22889.886812216795
9.245067600069266E-4      -0.11114275715995924     0                        23059.86218396333
9.210734293188142E-4      -0.11063294711211559     0                        23231.099711212977
9.202239995983753E-4      -0.11050709735547752     0                        23273.37075148619
9.18405044884509E-4       -0.11023692228011436     0                        23365.671131027048
9.150016404895104E-4      -0.1097308890672791      0                        23541.42225984153
9.115593683297341E-4      -0.10922104973011042     0                        23718.4952984463
9.107869135976758E-4      -0.10910690725766148     0                        23758.13828576331
9.088844261586384E-4      -0.108825020731768       0                        23857.726775379557
9.054730087678122E-4      -0.10831900617649799     0                        24039.50288080672
9.020216678908205E-4      -0.1078091363556122      0                        24222.663916221343
9.013268172745159E-4      -0.10770673137487083     0                        24259.450957703746
8.993402585947863E-4      -0.10741310463571903     0                        24366.768218760215
